unknown,-1,0,TimeUS,I,Status,GMS,GWk,NSats,HDop,Lat,Lng,Alt,Spd,GCrs,VZ,Yaw,U
120787,2023-11-01 15:01:15.561,GPS,1078338619,0,4,284493600,2286,32,0.55,24.7759368,121.0425294,119.91,0.458,22.91811,-0.028,0,1
120882,2023-11-01 15:01:15.761,GPS,1078538587,0,4,284493800,2286,32,0.55,24.7759377,121.0425298,119.91,0.5930001,17.08863,0.02,0,1
120975,2023-11-01 15:01:15.960,GPS,1078737397,0,4,284494000,2286,32,0.55,24.7759389,121.0425301,119.9,0.698,11.21367,-0.044,0,1
121073,2023-11-01 15:01:16.161,GPS,1078938604,0,4,284494200,2286,32,0.55,24.7759402,121.0425304,119.91,0.784,11.91222,0.029,0,1
121165,2023-11-01 15:01:16.361,GPS,1079138583,0,4,284494400,2286,32,0.55,24.7759415,121.0425307,119.91,0.772,9.06376,-0.09200001,0,1
121259,2023-11-01 15:01:16.561,GPS,1079338590,0,4,284494600,2286,32,0.55,24.7759429,121.042531,119.92,0.841,14.29799,-0.024,0,1
121354,2023-11-01 15:01:16.761,GPS,1079538744,0,4,284494800,2286,32,0.55,24.7759444,121.0425314,119.9,0.886,14.72266,-0.001,0,1
121448,2023-11-01 15:01:16.980,GPS,1079757428,0,4,284495000,2286,32,0.55,24.775946,121.0425319,119.91,0.9490001,17.68698,-0.008,0,1
121544,2023-11-01 15:01:17.161,GPS,1079938690,0,4,284495200,2286,32,0.55,24.7759476,121.0425325,119.89,0.932,17.53513,-0.041,0,1
121637,2023-11-01 15:01:17.361,GPS,1080138734,0,4,284495400,2286,32,0.55,24.7759492,121.0425331,119.88,0.915,19.10319,-0.03,0,1
121731,2023-11-01 15:01:17.561,GPS,1080338613,0,4,284495600,2286,32,0.55,24.7759507,121.0425337,119.87,0.9160001,18.60129,-0.043,0,1
121826,2023-11-01 15:01:17.761,GPS,1080538555,0,4,284495800,2286,32,0.55,24.7759522,121.0425342,119.88,0.915,14.54964,-0.059,0,1
121922,2023-11-01 15:01:17.980,GPS,1080757452,0,4,284496000,2286,32,0.55,24.7759538,121.0425348,119.87,0.956,20.21473,-0.06900001,0,1
122018,2023-11-01 15:01:18.161,GPS,1080938628,0,4,284496200,2286,32,0.55,24.7759554,121.0425354,119.84,0.965,19.7405,-0.056,0,1
122112,2023-11-01 15:01:18.361,GPS,1081138586,0,4,284496400,2286,32,0.55,24.775957,121.0425361,119.84,0.994,21.60998,-0.049,0,1
122206,2023-11-01 15:01:18.561,GPS,1081338615,0,4,284496600,2286,32,0.55,24.7759586,121.0425369,119.82,1.024,22.88612,-0.031,0,1
122301,2023-11-01 15:01:18.761,GPS,1081538583,0,4,284496800,2286,32,0.55,24.7759603,121.0425377,119.8,1.016,23.56468,-0.025,0,1
122396,2023-11-01 15:01:18.980,GPS,1081757467,0,4,284497000,2286,32,0.55,24.775962,121.0425387,119.78,1.113,27.30446,0.078,0,1
122490,2023-11-01 15:01:19.161,GPS,1081938727,0,4,284497200,2286,32,0.55,24.7759637,121.0425397,119.76,1.106,27.92174,0.046,0,1
122582,2023-11-01 15:01:19.361,GPS,1082138580,0,4,284497400,2286,32,0.55,24.7759654,121.0425406,119.73,1.024,24.69614,0.033,0,1
122677,2023-11-01 15:01:19.561,GPS,1082338603,0,4,284497600,2286,32,0.55,24.775967,121.0425414,119.7,0.956,22.40374,0.053,0,1
122772,2023-11-01 15:01:19.761,GPS,1082538580,0,4,284497800,2286,32,0.55,24.7759685,121.0425421,119.68,0.8570001,16.74364,0.026,0,1
122865,2023-11-01 15:01:19.961,GPS,1082738578,0,4,284498000,2286,32,0.55,24.7759698,121.0425425,119.66,0.753,12.98776,-0.002,0,1
122961,2023-11-01 15:01:20.161,GPS,1082938581,0,4,284498200,2286,32,0.55,24.775971,121.0425429,119.63,0.641,18.72844,0.009000001,0,1
123054,2023-11-01 15:01:20.361,GPS,1083138584,0,4,284498400,2286,32,0.55,24.7759719,121.0425433,119.6,0.52,22.19417,0.059,0,1
123150,2023-11-01 15:01:20.561,GPS,1083338586,0,4,284498600,2286,32,0.55,24.7759726,121.0425437,119.58,0.364,37.4499,0.036,0,1
123247,2023-11-01 15:01:20.761,GPS,1083538653,0,4,284498800,2286,32,0.55,24.775973,121.0425442,119.55,0.359,42.84203,0.036,0,1
123340,2023-11-01 15:01:20.961,GPS,1083738755,0,4,284499000,2286,32,0.55,24.7759734,121.0425447,119.53,0.313,51.35571,-0.051,0,1
123436,2023-11-01 15:01:21.161,GPS,1083938600,0,4,284499200,2286,32,0.55,24.7759737,121.0425452,119.51,0.307,55.04843,0.004,0,1
123530,2023-11-01 15:01:21.361,GPS,1084138595,0,4,284499400,2286,32,0.55,24.7759739,121.0425458,119.5,0.328,61.15529,0.004,0,1
123624,2023-11-01 15:01:21.561,GPS,1084338612,0,4,284499600,2286,32,0.55,24.7759741,121.0425463,119.46,0.262,73.55893,-0.011,0,1
123719,2023-11-01 15:01:21.761,GPS,1084538607,0,4,284499800,2286,32,0.55,24.7759742,121.0425469,119.43,0.303,74.46345,0.06,0,1
123812,2023-11-01 15:01:21.961,GPS,1084738602,0,4,284500000,2286,32,0.55,24.7759743,121.0425475,119.4,0.277,89.55199,0.07700001,0,1
123908,2023-11-01 15:01:22.161,GPS,1084938613,0,4,284500200,2286,32,0.55,24.7759742,121.042548,119.37,0.256,103.2322,0.039,0,1
124002,2023-11-01 15:01:22.361,GPS,1085138677,0,4,284500400,2286,32,0.55,24.775974,121.0425486,119.35,0.271,110.3564,-0.043,0,1
124096,2023-11-01 15:01:22.561,GPS,1085338615,0,4,284500600,2286,32,0.55,24.7759737,121.0425491,119.34,0.279,119.4509,-0.035,0,1
124191,2023-11-01 15:01:22.760,GPS,1085537481,0,4,284500800,2286,32,0.55,24.7759734,121.0425496,119.33,0.289,126.3492,-0.066,0,1
124287,2023-11-01 15:01:22.980,GPS,1085757379,0,4,284501000,2286,32,0.55,24.775973,121.04255,119.32,0.266,134.145,-0.052,0,1
124381,2023-11-01 15:01:23.160,GPS,1085937463,0,4,284501200,2286,32,0.55,24.7759727,121.0425504,119.3,0.219,131.7143,0.018,0,1
124475,2023-11-01 15:01:23.360,GPS,1086137458,0,4,284501400,2286,32,0.55,24.7759724,121.0425507,119.28,0.203,127.7122,-0.012,0,1
124571,2023-11-01 15:01:23.560,GPS,1086337441,0,4,284501600,2286,32,0.55,24.7759721,121.0425511,119.26,0.235,125.2092,-0.02,0,1
124666,2023-11-01 15:01:23.760,GPS,1086537455,0,4,284501800,2286,32,0.55,24.7759719,121.0425515,119.24,0.258,123.3198,0,0,1
124761,2023-11-01 15:01:23.980,GPS,1086757401,0,4,284502000,2286,32,0.55,24.7759716,121.042552,119.22,0.312,118.0515,0.002,0,1
124856,2023-11-01 15:01:24.160,GPS,1086937459,0,4,284502200,2286,32,0.55,24.7759713,121.0425526,119.21,0.295,115.1549,0.012,0,1
124947,2023-11-01 15:01:24.360,GPS,1087137481,0,4,284502400,2286,32,0.55,24.775971,121.0425531,119.19,0.267,113.9222,-0.031,0,1
125044,2023-11-01 15:01:24.580,GPS,1087357456,0,4,284502600,2286,32,0.55,24.7759708,121.0425536,119.18,0.262,109.1584,-0.033,0,1
125137,2023-11-01 15:01:24.760,GPS,1087537452,0,4,284502800,2286,32,0.55,24.7759706,121.0425541,119.16,0.266,109.0622,-0.01,0,1
125229,2023-11-01 15:01:24.960,GPS,1087737441,0,4,284503000,2286,32,0.55,24.7759704,121.0425547,119.13,0.284,107.3926,-0.055,0,1
125327,2023-11-01 15:01:25.160,GPS,1087937485,0,4,284503200,2286,32,0.55,24.7759702,121.0425552,119.13,0.281,107.124,-0.049,0,1
125419,2023-11-01 15:01:25.360,GPS,1088137460,0,4,284503400,2286,32,0.55,24.77597,121.0425558,119.12,0.275,109.2812,-0.106,0,1
125514,2023-11-01 15:01:25.560,GPS,1088337491,0,4,284503600,2286,32,0.55,24.7759698,121.0425563,119.11,0.278,111.5213,-0.07600001,0,1
125611,2023-11-01 15:01:25.760,GPS,1088537455,0,4,284503800,2286,32,0.55,24.7759695,121.0425569,119.13,0.369,120.867,-0.052,0,1
125703,2023-11-01 15:01:25.960,GPS,1088737462,0,4,284504000,2286,32,0.55,24.7759692,121.0425575,119.14,0.367,117.7314,-0.051,0,1
125800,2023-11-01 15:01:26.160,GPS,1088937508,0,4,284504200,2286,32,0.55,24.7759688,121.0425582,119.14,0.366,112.9603,-0.009000001,0,1
125892,2023-11-01 15:01:26.360,GPS,1089137468,0,4,284504400,2286,32,0.55,24.7759685,121.0425589,119.12,0.375,113.4527,0,0,1
125987,2023-11-01 15:01:26.560,GPS,1089337489,0,4,284504600,2286,32,0.55,24.7759682,121.0425596,119.1,0.418,109.0528,-0.07300001,0,1
126081,2023-11-01 15:01:26.760,GPS,1089537469,0,4,284504800,2286,32,0.55,24.775968,121.0425605,119.09,0.436,105.7707,-0.025,0,1
126177,2023-11-01 15:01:26.980,GPS,1089757362,0,4,284505000,2286,32,0.55,24.7759677,121.0425613,119.08,0.428,103.3554,-0.071,0,1
126272,2023-11-01 15:01:27.160,GPS,1089937469,0,4,284505200,2286,32,0.55,24.7759676,121.0425622,119.07,0.412,96.84096,-0.023,0,1
126364,2023-11-01 15:01:27.360,GPS,1090137449,0,4,284505400,2286,32,0.55,24.7759675,121.042563,119.06,0.376,91.50534,-0.002,0,1
126458,2023-11-01 15:01:27.560,GPS,1090337468,0,4,284505600,2286,32,0.55,24.7759674,121.0425637,119.04,0.394,91.30062,0.089,0,1
126555,2023-11-01 15:01:27.760,GPS,1090537449,0,4,284505800,2286,32,0.55,24.7759673,121.0425645,118.99,0.377,92.20898,0.085,0,1
126647,2023-11-01 15:01:27.960,GPS,1090737463,0,4,284506000,2286,32,0.55,24.7759673,121.0425652,118.95,0.311,79.43813,0.043,0,1
126745,2023-11-01 15:01:28.160,GPS,1090937478,0,4,284506200,2286,32,0.55,24.7759674,121.0425658,118.92,0.272,73.27776,0.113,0,1
126839,2023-11-01 15:01:28.360,GPS,1091137447,0,4,284506400,2286,32,0.55,24.7759675,121.0425664,118.87,0.321,74.19381,0.178,0,1
126933,2023-11-01 15:01:28.560,GPS,1091337460,0,4,284506600,2286,32,0.55,24.7759676,121.0425671,118.82,0.372,77.04698,0.13,0,1
127029,2023-11-01 15:01:28.760,GPS,1091537484,0,4,284506800,2286,32,0.55,24.7759677,121.0425679,118.78,0.442,80.37366,0.142,0,1
127121,2023-11-01 15:01:28.960,GPS,1091737459,0,4,284507000,2286,32,0.55,24.7759678,121.0425688,118.73,0.464,89.05898,0.175,0,1
127218,2023-11-01 15:01:29.160,GPS,1091937484,0,4,284507200,2286,32,0.55,24.7759677,121.0425698,118.69,0.513,93.05578,0.233,0,1
127310,2023-11-01 15:01:29.360,GPS,1092137488,0,4,284507400,2286,32,0.55,24.7759676,121.0425708,118.61,0.474,93.25796,0.21,0,1
127404,2023-11-01 15:01:29.560,GPS,1092337486,0,4,284507600,2286,32,0.55,24.7759676,121.0425717,118.56,0.498,92.59848,0.232,0,1
127500,2023-11-01 15:01:29.760,GPS,1092537478,0,4,284507800,2286,32,0.55,24.7759675,121.0425727,118.51,0.476,86.97964,0.187,0,1
127595,2023-11-01 15:01:29.980,GPS,1092757784,0,4,284508000,2286,32,0.55,24.7759676,121.0425737,118.45,0.462,75.83262,0.171,0,1
127691,2023-11-01 15:01:30.180,GPS,1092957756,0,4,284508200,2286,32,0.55,24.7759678,121.0425745,118.42,0.407,69.44135,0.1,0,1
127782,2023-11-01 15:01:30.360,GPS,1093137452,0,4,284508400,2286,32,0.55,24.7759681,121.0425752,118.39,0.353,64.97752,0.037,0,1
127876,2023-11-01 15:01:30.560,GPS,1093337463,0,4,284508600,2286,32,0.55,24.7759683,121.0425758,118.37,0.318,56.50722,0.035,0,1
127972,2023-11-01 15:01:30.760,GPS,1093537456,0,4,284508800,2286,32,0.55,24.7759685,121.0425763,118.35,0.271,64.37006,-0.034,0,1
128069,2023-11-01 15:01:30.980,GPS,1093757449,0,4,284509000,2286,32,0.55,24.7759687,121.0425768,118.35,0.296,74.71796,0.023,0,1
128166,2023-11-01 15:01:31.180,GPS,1093957425,0,4,284509200,2286,32,0.55,24.7759688,121.0425774,118.33,0.289,78.52954,0.033,0,1
128258,2023-11-01 15:01:31.380,GPS,1094157435,0,4,284509400,2286,32,0.54,24.7759689,121.042578,118.33,0.335,86.15168,0.005,0,1
128348,2023-11-01 15:01:31.560,GPS,1094337498,0,4,284509600,2286,32,0.54,24.7759689,121.0425787,118.33,0.349,99.26601,0.001,0,1
128443,2023-11-01 15:01:31.760,GPS,1094537495,0,4,284509800,2286,32,0.54,24.7759688,121.0425795,118.32,0.437,94.35628,0.071,0,1
128540,2023-11-01 15:01:31.980,GPS,1094757454,0,4,284510000,2286,32,0.54,24.7759687,121.0425803,118.31,0.458,101.1482,0.028,0,1
128634,2023-11-01 15:01:32.161,GPS,1094938577,0,4,284510200,2286,32,0.54,24.7759685,121.0425812,118.28,0.43,100.7118,0.113,0,1
128726,2023-11-01 15:01:32.361,GPS,1095138615,0,4,284510400,2286,32,0.54,24.7759683,121.0425821,118.27,0.477,102.372,0.063,0,1
128821,2023-11-01 15:01:32.561,GPS,1095338584,0,4,284510600,2286,32,0.54,24.7759682,121.0425829,118.25,0.415,99.24477,0.057,0,1
128916,2023-11-01 15:01:32.761,GPS,1095538593,0,4,284510800,2286,32,0.54,24.7759681,121.0425837,118.25,0.382,97.98118,0.025,0,1
129012,2023-11-01 15:01:32.980,GPS,1095757472,0,4,284511000,2286,32,0.54,24.775968,121.0425845,118.25,0.387,93.71358,-0.033,0,1
129106,2023-11-01 15:01:33.161,GPS,1095938721,0,4,284511200,2286,32,0.54,24.775968,121.0425852,118.25,0.345,93.88232,0.018,0,1
129201,2023-11-01 15:01:33.361,GPS,1096138642,0,4,284511400,2286,32,0.54,24.775968,121.0425859,118.26,0.344,88.07191,-0.023,0,1
129296,2023-11-01 15:01:33.560,GPS,1096337479,0,4,284511600,2286,32,0.54,24.775968,121.0425865,118.28,0.349,92.3936,-0.074,0,1
129391,2023-11-01 15:01:33.761,GPS,1096538596,0,4,284511800,2286,32,0.54,24.7759679,121.0425872,118.28,0.368,101.5755,-0.021,0,1
129486,2023-11-01 15:01:33.980,GPS,1096757846,0,4,284512000,2286,32,0.54,24.7759677,121.0425879,118.29,0.389,109.0256,-0.038,0,1
129581,2023-11-01 15:01:34.161,GPS,1096938593,0,4,284512200,2286,32,0.54,24.7759675,121.0425886,118.3,0.34,110.9358,-0.013,0,1
129673,2023-11-01 15:01:34.361,GPS,1097138609,0,4,284512400,2286,32,0.54,24.7759672,121.0425892,118.3,0.295,119.8031,0.042,0,1
129767,2023-11-01 15:01:34.561,GPS,1097338592,0,4,284512600,2286,32,0.54,24.775967,121.0425897,118.29,0.27,119.5249,0.072,0,1
129862,2023-11-01 15:01:34.761,GPS,1097538577,0,4,284512800,2286,32,0.54,24.7759668,121.0425901,118.28,0.261,115.0556,0.042,0,1
129957,2023-11-01 15:01:34.980,GPS,1097757467,0,4,284513000,2286,32,0.54,24.7759666,121.0425906,118.27,0.273,109.1554,0.022,0,1
130053,2023-11-01 15:01:35.161,GPS,1097938675,0,4,284513200,2286,32,0.54,24.7759664,121.0425911,118.26,0.273,105.8232,0.026,0,1
130145,2023-11-01 15:01:35.361,GPS,1098138618,0,4,284513400,2286,32,0.54,24.7759663,121.0425917,118.26,0.288,106.254,0.039,0,1
130239,2023-11-01 15:01:35.561,GPS,1098338610,0,4,284513600,2286,32,0.54,24.7759661,121.0425922,118.25,0.312,105.7405,0.05,0,1
130334,2023-11-01 15:01:35.761,GPS,1098538614,0,4,284513800,2286,32,0.54,24.775966,121.0425928,118.25,0.299,103.9067,0.019,0,1
130431,2023-11-01 15:01:35.980,GPS,1098757446,0,4,284514000,2286,32,0.54,24.7759658,121.0425934,118.25,0.325,108.4423,0.026,0,1
130527,2023-11-01 15:01:36.161,GPS,1098938616,0,4,284514200,2286,32,0.54,24.7759656,121.0425941,118.25,0.394,106.6097,-0.02,0,1
130619,2023-11-01 15:01:36.361,GPS,1099138578,0,4,284514400,2286,32,0.54,24.7759654,121.0425949,118.25,0.426,109.273,0.027,0,1
130712,2023-11-01 15:01:36.561,GPS,1099338589,0,4,284514600,2286,32,0.54,24.7759651,121.0425958,118.25,0.557,115.8632,0.068,0,1
130807,2023-11-01 15:01:36.761,GPS,1099538612,0,4,284514800,2286,32,0.55,24.7759646,121.0425968,118.23,0.626,117.6167,0.07700001,0,1
130901,2023-11-01 15:01:36.980,GPS,1099757468,0,4,284515000,2286,32,0.55,24.775964,121.042598,118.2,0.686,120.5525,0.066,0,1
130997,2023-11-01 15:01:37.161,GPS,1099938721,0,4,284515200,2286,32,0.55,24.7759632,121.0425992,118.2,0.767,123.5324,-0.014,0,1
131090,2023-11-01 15:01:37.361,GPS,1100138606,0,4,284515400,2286,32,0.55,24.7759625,121.0426004,118.19,0.7220001,118.4684,0.048,0,1
131185,2023-11-01 15:01:37.561,GPS,1100338655,0,4,284515600,2286,32,0.55,24.7759618,121.0426017,118.19,0.717,125.5785,-0.044,0,1
131280,2023-11-01 15:01:37.761,GPS,1100538752,0,4,284515800,2286,32,0.55,24.7759611,121.0426028,118.19,0.6990001,125.5057,-0.06900001,0,1
131372,2023-11-01 15:01:37.961,GPS,1100738623,0,4,284516000,2286,32,0.55,24.7759603,121.0426039,118.19,0.67,127.163,0.057,0,1
131470,2023-11-01 15:01:38.161,GPS,1100938623,0,4,284516200,2286,32,0.55,24.7759595,121.0426049,118.17,0.627,130.9131,-0.006,0,1
131564,2023-11-01 15:01:38.360,GPS,1101137458,0,4,284516400,2286,32,0.55,24.7759588,121.0426058,118.16,0.585,134.7103,0.036,0,1
131658,2023-11-01 15:01:38.560,GPS,1101337473,0,4,284516600,2286,32,0.55,24.775958,121.0426066,118.16,0.5930001,135.6835,0.013,0,1
131753,2023-11-01 15:01:38.760,GPS,1101537498,0,4,284516800,2286,32,0.55,24.7759573,121.0426074,118.15,0.521,133.2356,0.049,0,1
131845,2023-11-01 15:01:38.960,GPS,1101737486,0,4,284517000,2286,32,0.55,24.7759567,121.0426081,118.13,0.452,129.7473,0.003,0,1
131943,2023-11-01 15:01:39.160,GPS,1101937456,0,4,284517200,2286,32,0.55,24.7759563,121.0426088,118.13,0.428,124.1011,0.055,0,1
132035,2023-11-01 15:01:39.360,GPS,1102137453,0,4,284517400,2286,32,0.55,24.7759558,121.0426095,118.12,0.436,121.2296,-0.022,0,1
132129,2023-11-01 15:01:39.560,GPS,1102337462,0,4,284517600,2286,32,0.55,24.7759555,121.0426103,118.11,0.431,107.7486,0.015,0,1
132224,2023-11-01 15:01:39.760,GPS,1102537452,0,4,284517800,2286,32,0.55,24.7759552,121.0426111,118.11,0.438,113.803,0.019,0,1
132319,2023-11-01 15:01:39.980,GPS,1102757450,0,4,284518000,2286,32,0.55,24.7759549,121.0426119,118.1,0.499,106.2053,0.062,0,1
132414,2023-11-01 15:01:40.161,GPS,1102938688,0,4,284518200,2286,32,0.55,24.7759547,121.0426129,118.1,0.492,103.1762,0.049,0,1
132507,2023-11-01 15:01:40.360,GPS,1103137456,0,4,284518400,2286,32,0.55,24.7759545,121.0426138,118.11,0.481,104.9542,-0.113,0,1
132601,2023-11-01 15:01:40.560,GPS,1103337496,0,4,284518600,2286,32,0.55,24.7759543,121.0426147,118.12,0.477,96.56968,-0.035,0,1
132696,2023-11-01 15:01:40.760,GPS,1103537498,0,4,284518800,2286,32,0.55,24.7759542,121.0426156,118.13,0.447,99.45177,-0.081,0,1
132790,2023-11-01 15:01:40.980,GPS,1103757458,0,4,284519000,2286,32,0.55,24.7759541,121.0426165,118.15,0.418,93.37484,-0.08800001,0,1
132888,2023-11-01 15:01:41.160,GPS,1103937468,0,4,284519200,2286,32,0.55,24.7759541,121.0426174,118.18,0.459,91.87215,-0.056,0,1
132980,2023-11-01 15:01:41.360,GPS,1104137463,0,4,284519400,2286,32,0.55,24.7759541,121.0426182,118.19,0.422,86.5281,-0.093,0,1
133073,2023-11-01 15:01:41.560,GPS,1104337456,0,4,284519600,2286,32,0.55,24.7759541,121.0426191,118.2,0.489,96.37468,-0.057,0,1
133168,2023-11-01 15:01:41.760,GPS,1104537474,0,4,284519800,2286,32,0.55,24.7759539,121.0426201,118.21,0.498,105.912,-0.062,0,1
133264,2023-11-01 15:01:41.980,GPS,1104757710,0,4,284520000,2286,32,0.55,24.7759536,121.042621,118.22,0.496,115.0574,0.018,0,1
133359,2023-11-01 15:01:42.160,GPS,1104937458,0,4,284520200,2286,32,0.55,24.7759531,121.0426219,118.22,0.563,126.0418,-0.038,0,1
133452,2023-11-01 15:01:42.360,GPS,1105137484,0,4,284520400,2286,32,0.55,24.7759524,121.0426227,118.22,0.589,131.3681,0.031,0,1
133546,2023-11-01 15:01:42.560,GPS,1105337491,0,4,284520600,2286,32,0.55,24.7759516,121.0426235,118.21,0.648,143.1685,0.086,0,1
133641,2023-11-01 15:01:42.760,GPS,1105537451,0,4,284520800,2286,32,0.55,24.7759506,121.0426242,118.2,0.647,153.1945,0.01,0,1
133736,2023-11-01 15:01:42.980,GPS,1105757751,0,4,284521000,2286,32,0.55,24.7759494,121.0426247,118.18,0.8150001,164.0731,0.023,0,1
133831,2023-11-01 15:01:43.161,GPS,1105938595,0,4,284521200,2286,32,0.55,24.7759479,121.0426251,118.16,0.9030001,171.0229,0.054,0,1
133926,2023-11-01 15:01:43.361,GPS,1106138613,0,4,284521400,2286,32,0.55,24.7759462,121.0426253,118.18,0.9720001,172.1727,0.026,0,1
134021,2023-11-01 15:01:43.561,GPS,1106338617,0,4,284521600,2286,32,0.55,24.7759445,121.0426255,118.18,0.932,177.7027,-0.09500001,0,1
134116,2023-11-01 15:01:43.761,GPS,1106538568,0,4,284521800,2286,32,0.55,24.7759428,121.0426255,118.19,0.886,179.7469,-0.015,0,1
134210,2023-11-01 15:01:43.980,GPS,1106757780,0,4,284522000,2286,32,0.55,24.7759413,121.0426255,118.18,0.7730001,180.092,0.038,0,1
134305,2023-11-01 15:01:44.161,GPS,1106938609,0,4,284522200,2286,32,0.55,24.77594,121.0426255,118.17,0.71,186.1246,0.032,0,1
134397,2023-11-01 15:01:44.360,GPS,1107137473,0,4,284522400,2286,32,0.55,24.7759388,121.0426253,118.16,0.568,191.8978,-0.003,0,1
134492,2023-11-01 15:01:44.560,GPS,1107337453,0,4,284522600,2286,32,0.55,24.7759379,121.0426251,118.18,0.481,186.6374,-0.032,0,1
134587,2023-11-01 15:01:44.760,GPS,1107537465,0,4,284522800,2286,32,0.55,24.7759371,121.0426249,118.18,0.411,196.9809,-0.019,0,1
134681,2023-11-01 15:01:44.980,GPS,1107757724,0,4,284523000,2286,32,0.55,24.7759364,121.0426247,118.17,0.44,187.9053,0.043,0,1
134778,2023-11-01 15:01:45.160,GPS,1107937506,0,4,284523200,2286,32,0.55,24.7759356,121.0426246,118.18,0.394,189.093,-0.048,0,1
134870,2023-11-01 15:01:45.360,GPS,1108137473,0,4,284523400,2286,32,0.55,24.775935,121.0426245,118.2,0.356,189.4408,-0.017,0,1
134965,2023-11-01 15:01:45.560,GPS,1108337465,0,4,284523600,2286,32,0.55,24.7759343,121.0426245,118.19,0.34,162.9121,-0.03,0,1
135060,2023-11-01 15:01:45.760,GPS,1108537467,0,4,284523800,2286,32,0.55,24.7759337,121.0426246,118.21,0.332,174.8966,-0.126,0,1
135152,2023-11-01 15:01:45.960,GPS,1108737471,0,4,284524000,2286,32,0.55,24.7759332,121.0426247,118.22,0.274,161.3324,-0.059,0,1
135252,2023-11-01 15:01:46.160,GPS,1108937478,0,4,284524200,2286,32,0.55,24.7759327,121.0426249,118.25,0.314,161.4242,-0.115,0,1
135344,2023-11-01 15:01:46.360,GPS,1109137479,0,4,284524400,2286,32,0.55,24.7759322,121.0426251,118.27,0.293,154.664,-0.1,0,1
135439,2023-11-01 15:01:46.560,GPS,1109337445,0,4,284524600,2286,32,0.55,24.7759317,121.0426254,118.3,0.273,152.3344,-0.142,0,1
135534,2023-11-01 15:01:46.760,GPS,1109537452,0,4,284524800,2286,32,0.55,24.7759313,121.0426256,118.33,0.256,149.3457,-0.115,0,1
135626,2023-11-01 15:01:46.960,GPS,1109737475,0,4,284525000,2286,32,0.55,24.7759309,121.0426259,118.34,0.24,154.1421,-0.08800001,0,1
135724,2023-11-01 15:01:47.160,GPS,1109937501,0,4,284525200,2286,32,0.55,24.7759305,121.042626,118.35,0.194,152.3632,-0.09,0,1
135816,2023-11-01 15:01:47.360,GPS,1110137458,0,4,284525400,2286,32,0.55,24.7759302,121.0426262,118.37,0.193,155.1979,-0.061,0,1
135912,2023-11-01 15:01:47.560,GPS,1110337465,0,4,284525600,2286,32,0.55,24.7759298,121.0426263,118.38,0.243,166.8082,-0.064,0,1
136007,2023-11-01 15:01:47.760,GPS,1110537488,0,4,284525800,2286,32,0.55,24.7759293,121.0426264,118.39,0.327,178.8702,-0.041,0,1
136099,2023-11-01 15:01:47.961,GPS,1110738620,0,4,284526000,2286,32,0.55,24.7759287,121.0426263,118.4,0.414,188.9709,-0.039,0,1
136196,2023-11-01 15:01:48.161,GPS,1110938592,0,4,284526200,2286,32,0.55,24.7759279,121.0426262,118.4,0.396,191.119,0.038,0,1
136291,2023-11-01 15:01:48.361,GPS,1111138613,0,4,284526400,2286,32,0.55,24.7759272,121.0426259,118.41,0.47,209.0638,0.021,0,1
136385,2023-11-01 15:01:48.561,GPS,1111338598,0,4,284526600,2286,32,0.55,24.7759264,121.0426254,118.41,0.588,209.9792,0.029,0,1
136481,2023-11-01 15:01:48.761,GPS,1111538587,0,4,284526800,2286,32,0.55,24.7759254,121.0426247,118.41,0.666,211.1674,0.005,0,1
136573,2023-11-01 15:01:48.961,GPS,1111738619,0,4,284527000,2286,32,0.55,24.7759243,121.0426239,118.42,0.785,213.5003,-0.05,0,1
136670,2023-11-01 15:01:49.161,GPS,1111938588,0,4,284527200,2286,32,0.55,24.7759231,121.042623,118.43,0.863,217.6882,-0.047,0,1
136762,2023-11-01 15:01:49.361,GPS,1112138627,0,4,284527400,2286,32,0.55,24.7759218,121.042622,118.45,0.8660001,213.0078,-0.097,0,1
136856,2023-11-01 15:01:49.561,GPS,1112338614,0,4,284527600,2286,32,0.55,24.7759205,121.042621,118.46,0.905,218.1768,-0.141,0,1
136951,2023-11-01 15:01:49.761,GPS,1112538665,0,4,284527800,2286,32,0.55,24.7759193,121.0426199,118.48,0.8340001,218.563,-0.056,0,1
137043,2023-11-01 15:01:49.961,GPS,1112738602,0,4,284528000,2286,32,0.55,24.7759181,121.0426189,118.49,0.799,216.8606,-0.081,0,1
137142,2023-11-01 15:01:50.161,GPS,1112938592,0,4,284528200,2286,32,0.55,24.7759169,121.0426179,118.5,0.8,217.708,-0.029,0,1
137234,2023-11-01 15:01:50.361,GPS,1113138702,0,4,284528400,2286,32,0.55,24.7759158,121.042617,118.5,0.719,216.5215,-0.013,0,1
137327,2023-11-01 15:01:50.561,GPS,1113338590,0,4,284528600,2286,32,0.55,24.7759148,121.0426163,118.5,0.68,206.8211,-0.045,0,1
137423,2023-11-01 15:01:50.761,GPS,1113538601,0,4,284528800,2286,32,0.55,24.7759137,121.0426156,118.51,0.682,211.8447,-0.047,0,1
137519,2023-11-01 15:01:50.980,GPS,1113757445,0,4,284529000,2286,32,0.55,24.7759126,121.042615,118.51,0.691,206.0672,-0.004,0,1
137613,2023-11-01 15:01:51.161,GPS,1113938606,0,4,284529200,2286,32,0.55,24.7759115,121.0426144,118.52,0.696,207.0251,0.005,0,1
